UNODC;unodc_ddds@un.org;;;;;;;;;;
06/06/2022;;;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Year;Unit of measurement;VALUE;Source
FRA;France;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;5096;CTS
FRA;France;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;1839;CTS
FRA;France;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;500;CTS
FRA;France;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;1199;CTS
FRA;France;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;20;CTS
FRA;France;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;75;CTS
FRA;France;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;49;CTS
FRA;France;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;2;CTS
FRA;France;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;16;CTS
FRA;France;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;31858;CTS
FRA;France;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;127176;CTS
FRA;France;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;2111;CTS
FRA;France;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;5637;CTS
FRA;France;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;35258;CTS
FRA;France;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;116229;CTS
FRA;France;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;2212;CTS
FRA;France;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;5361;CTS
GRC;Greece;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;1;CTS
GRC;Greece;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;3;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;7;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;3;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;3;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;5;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;2;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;5;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;2;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;4;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;2;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;17;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;164;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;4;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;7;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;16605;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;2042;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;88;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;3;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;16144;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;6;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;2075;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;34;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;15;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;14;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;11;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;6;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;16428;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;0;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;1999;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;6;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;14447;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;1;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;1726;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;12;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;28;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;44;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;8;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;46;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;39;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;19;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;2;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;134;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;214;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;71;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;2;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;4;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;5;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;2;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2013;Counts;2;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2013;Counts;1466;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;3;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;6;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2014;Counts;1246;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;2;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;12;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;1106;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;4;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;2;CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;1135;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;61;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;9;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;9;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;581;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;11;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;3;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;4;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;27;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;13;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;35;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;8;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;30;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;5;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;16;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;4;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;23;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;92;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;12;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;365;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;14;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;18;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;21;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;15;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;56;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;40;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;144;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;84;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;346;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;11;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;19;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;3;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;58;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;59;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;155;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;105;CTS
HRV;Croatia;Europe;Southern Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;284;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;5;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;29;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;4;CTS
HRV;Croatia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;18;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;825;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;45;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;1050;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;25;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;2;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;22;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;28;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;67;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;7;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;1;CTS
