UNODC;unodc_ddds@un.org;;;;;;;;;;
06/06/2022;;;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Year;Unit of measurement;VALUE;Source
MAR;Morocco;Africa;Northern Africa;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;206;CTS
MAR;Morocco;Africa;Northern Africa;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;625;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;2752;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;1245;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;5009;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;17421;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;2287;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;915;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;7961;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;22144;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;6476;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;1438;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;9699;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;29397;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;7533;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;1603;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;11283;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;25;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2013;Counts;203;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2013;Counts;24;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;32;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2014;Counts;237;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2014;Counts;16;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;30;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2015;Counts;192;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;31;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;40;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2016;Counts;312;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;24;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;79;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;196;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;30;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;3;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;5;CTS
MMR;Myanmar;Asia;South-eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;11;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;17;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2016;Counts;121;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;116;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;36;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;20;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;278;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;71;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;16;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;412;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;132;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;15;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;385;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;87;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;14;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;401;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;78;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;512;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;767;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;4009;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;4060;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;3733;CTS
NOR;Norway;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;3745;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;588;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2015;Counts;605;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;249;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;2444;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;534;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2016;Counts;607;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;237;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;2755;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;575;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;608;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;306;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;2938;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;496;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;508;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;255;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;3338;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;78;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;70;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;0;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;6;CTS
OMN;Oman;Asia;Western Asia;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;67;CTS
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;108;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;9;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;242;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;27;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;404;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;60;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;0;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;210;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;25;PPR
PAN;Panama;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;0;PPR
POL;Poland;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;2895;CTS
POL;Poland;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;2877;CTS
POL;Poland;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;3012;CTS
POL;Poland;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;3271;CTS
POL;Poland;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;2595;CTS
ROU;Romania;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;238;CTS
ROU;Romania;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;264;CTS
ROU;Romania;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;312;CTS
ROU;Romania;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;311;CTS
ROU;Romania;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;342;CTS
ROU;Romania;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;439;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;914;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;49;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;3592;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;883;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;60;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;4195;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;1053;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;0;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;4461;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;785;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;1;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;3588;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;13;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;16;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;557;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;549;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;515;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;510;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;592;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;461;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2013;Counts;110;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2013;Counts;73;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2014;Counts;65;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2014;Counts;57;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;60;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;43;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;60;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;60;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;61;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;97;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;59;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;83;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;61;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;167;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;61;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;70;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2013;Counts;6833;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2014;Counts;15474;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;13634;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;15907;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;16972;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;17434;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2019;Counts;2242;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2019;Counts;2471;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2019;Counts;3075;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2019;Counts;10191;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2020;Counts;2236;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2020;Counts;3241;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2020;Counts;4775;CTS
SWE;Sweden;Europe;Northern Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2020;Counts;8774;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2015;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2015;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2015;Counts;4;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2015;Counts;1;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2016;Counts;130;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2016;Counts;1;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2016;Counts;507;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2016;Counts;240;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2017;Counts;100;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2017;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2017;Counts;367;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2017;Counts;208;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Female;2018;Counts;76;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Female;2018;Counts;0;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Female;2018;Counts;383;CTS
VEN;Venezuela (Bolivarian Republic of);Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Female;2018;Counts;216;CTS
